week,time,user,price
2920,9,tiebout,65
2920,10,tiebout,57
2920,11,tiebout,58
2921,0,madge,115
2921,1,madge,102
2921,2,madge,134
2921,3,madge,94
2921,4,madge,94
2921,5,madge,137
2921,6,madge,64
2921,7,madge,55
2921,8,madge,46
2921,9,madge,98
2921,10,madge,80
2921,11,madge,71
2921,0,jackie,87
2921,1,jackie,82
2921,2,jackie,78
2921,3,jackie,73
2921,4,jackie,69
2921,5,jackie,66
2921,6,jackie,61
2921,7,jackie,56
2921,8,jackie,52
2921,9,jackie,47
2921,10,jackie,44
2921,11,jackie,39
2921,0,garp,83
2921,1,garp,79
2921,2,garp,75
2921,3,garp,71
2921,4,garp,66
2921,5,garp,62
2921,6,garp,137
2921,7,garp,119
2921,8,garp,147
2921,9,garp,162
2921,10,garp,152
2921,11,garp,83
2921,0,aharon,86
2921,1,aharon,83
2921,2,aharon,79
2921,3,aharon,74
2921,4,aharon,71
2921,5,aharon,67
2921,6,aharon,64
2921,7,aharon,98
2921,8,aharon,178
2921,9,aharon,403
2921,10,aharon,165
2921,11,aharon,129
2922,0,krissy,117
2922,1,krissy,60
2922,2,krissy,54
2922,3,krissy,110
2922,4,krissy,95
2922,5,krissy,61
2922,6,krissy,56
2922,7,krissy,49
2922,8,krissy,82
2922,9,krissy,99
2922,10,krissy,106
2922,11,krissy,90
2922,0,ransell,79
2922,1,ransell,76
2922,2,ransell,71
2922,3,ransell,68
2922,4,ransell,65
2922,5,ransell,60
2922,6,ransell,57
2922,7,ransell,53
2922,8,ransell,49
2922,9,ransell,46
2922,10,ransell,42
2922,11,ransell,38
2922,0,silvana,38
2922,1,silvana,35
2922,2,silvana,32
2922,3,silvana,28
2922,4,silvana,25
2922,5,silvana,21
2922,6,silvana,17
2922,7,silvana,108
2922,8,silvana,117
2922,9,silvana,126
2922,10,silvana,131
2922,11,silvana,127
2922,0,deborah,79
2922,1,deborah,76
2922,2,deborah,72
2922,3,deborah,68
2922,4,deborah,64
2922,5,deborah,61
2922,6,deborah,57
2922,7,deborah,55
2922,8,deborah,51
2922,9,deborah,108
2922,10,deborah,156
2922,11,deborah,366
2923,0,cara,98
2923,1,cara,124
2923,2,cara,101
2923,3,cara,70
2923,4,cara,61
2923,5,cara,51
2923,6,cara,101
2923,7,cara,103
2923,8,cara,126
2923,9,cara,65
2923,10,cara,60
2923,11,cara,123
2923,0,raquel,90
2923,1,raquel,86
2923,2,raquel,83
2923,3,raquel,78
2923,4,raquel,74
2923,5,raquel,70
2923,6,raquel,66
2923,7,raquel,62
2923,8,raquel,58
2923,9,raquel,53
2923,10,raquel,49
2923,11,raquel,45
2923,0,murphy,77
2923,1,murphy,73
2923,2,murphy,69
2923,3,murphy,66
2923,4,murphy,61
2923,5,murphy,56
2923,6,murphy,141
2923,7,murphy,102
2923,8,murphy,182
2923,9,murphy,185
2923,10,murphy,173
2923,11,murphy,43
2923,0,neddie,92
2923,1,neddie,87
2923,2,neddie,84
2923,3,neddie,79
2923,4,neddie,75
2923,5,neddie,71
2923,6,neddie,68
2923,7,neddie,63
2923,8,neddie,122
2923,9,neddie,201
2923,10,neddie,338
2923,11,neddie,173
2924,0,lesly,133
2924,1,lesly,71
2924,2,lesly,63
2924,3,lesly,126
2924,4,lesly,110
2924,5,lesly,108
2924,6,lesly,118
2924,7,lesly,112
2924,8,lesly,123
2924,9,lesly,81
2924,10,lesly,73
2924,11,lesly,68
2924,0,curtis,92
2924,1,curtis,87
2924,2,curtis,83
2924,3,curtis,80
2924,4,curtis,75
2924,5,curtis,71
2924,6,curtis,68
2924,7,curtis,64
2924,8,curtis,60
2924,9,curtis,56
2924,10,curtis,53
2924,11,curtis,48
2924,0,idell,69
2924,1,idell,64
2924,2,idell,60
2924,3,idell,56
2924,4,idell,120
2924,5,idell,114
2924,6,idell,173
2924,7,idell,206
2924,8,idell,159
2924,9,idell,79
2924,10,idell,74
2924,11,idell,70
2924,0,marnia,93
2924,1,marnia,88
2924,2,marnia,85
2924,3,marnia,81
2924,4,marnia,78
2924,5,marnia,113
2924,6,marnia,173
2924,7,marnia,341
2924,8,marnia,176
2924,9,marnia,122
2924,10,marnia,73
2924,11,marnia,90
2925,0,rajeev,105
2925,1,rajeev,113
2925,2,rajeev,122
2925,3,rajeev,123
2925,4,rajeev,125
2925,5,rajeev,71
2925,6,rajeev,67
2925,7,rajeev,95
2925,8,rajeev,64
2925,9,rajeev,55
2925,10,rajeev,48
2925,11,rajeev,89
2925,0,neile,79
2925,1,neile,75
2925,2,neile,71
2925,3,neile,68
2925,4,neile,64
2925,5,neile,60
2925,6,neile,56
2925,7,neile,51
2925,8,neile,47
2925,9,neile,43
2925,10,neile,40
2925,11,neile,36
2925,0,karin,46
2925,1,karin,42
2925,2,karin,40
2925,3,karin,118
2925,4,karin,116
2925,5,karin,155
2925,6,karin,175
2925,7,karin,130
2925,8,karin,40
2925,9,karin,36
2925,10,karin,32
2925,11,karin,27
2925,0,holley,78
2925,1,holley,74
2925,2,holley,70
2925,3,holley,122
2925,4,holley,130
2925,5,holley,320
2925,6,holley,169
2925,7,holley,108
2925,8,holley,42
2925,9,holley,73
2925,10,holley,62
2925,11,holley,76
2926,0,corbin,140
2926,1,corbin,139
2926,2,corbin,108
2926,3,corbin,72
2926,4,corbin,65
2926,5,corbin,59
2926,6,corbin,132
2926,7,corbin,63
2926,8,corbin,58
2926,9,corbin,119
2926,10,corbin,111
2926,11,corbin,127
2926,0,jerry,88
2926,1,jerry,84
2926,2,jerry,80
2926,3,jerry,76
2926,4,jerry,72
2926,5,jerry,69
2926,6,jerry,64
2926,7,jerry,59
2926,8,jerry,56
2926,9,jerry,53
2926,10,jerry,48
2926,11,jerry,43
2926,0,chane,45
2926,1,chane,42
2926,2,chane,39
2926,3,chane,34
2926,4,chane,30
2926,5,chane,26
2926,6,chane,21
2926,7,chane,16
2926,8,chane,13
2926,9,chane,108
2926,10,chane,95
2926,11,chane,159
2926,0,chastity,88
2926,1,chastity,84
2926,2,chastity,81
2926,3,chastity,110
2926,4,chastity,204
2926,5,chastity,569
2926,6,chastity,177
2926,7,chastity,137
2926,8,chastity,92
2926,9,chastity,74
2926,10,chastity,77
2926,11,chastity,81
2927,0,marylee,73
2927,1,marylee,64
2927,2,marylee,100
2927,3,marylee,63
2927,4,marylee,57
2927,5,marylee,48
2927,6,marylee,121
2927,7,marylee,124
2927,8,marylee,83
2927,9,marylee,124
2927,10,marylee,126
2927,11,marylee,109
2927,0,allianora,79
2927,1,allianora,75
2927,2,allianora,71
2927,3,allianora,68
2927,4,allianora,64
2927,5,allianora,60
2927,6,allianora,55
2927,7,allianora,52
2927,8,allianora,47
2927,9,allianora,43
2927,10,allianora,39
2927,11,allianora,36
2927,0,magdalen,62
2927,1,magdalen,58
2927,2,magdalen,55
2927,3,magdalen,51
2927,4,magdalen,47
2927,5,magdalen,44
2927,6,magdalen,40
2927,7,magdalen,36
2927,8,magdalen,98
2927,9,magdalen,124
2927,10,magdalen,162
2927,11,magdalen,169
2927,0,olimpia,82
2927,1,olimpia,78
2927,2,olimpia,74
2927,3,olimpia,71
2927,4,olimpia,84
2927,5,olimpia,155
2927,6,olimpia,282
2927,7,olimpia,147
2927,8,olimpia,119
2927,9,olimpia,39
2927,10,olimpia,57
2927,11,olimpia,57
2928,0,joellyn,128
2928,1,joellyn,77
2928,2,joellyn,69
2928,3,joellyn,124
2928,4,joellyn,143
2928,5,joellyn,83
2928,6,joellyn,79
2928,7,joellyn,74
2928,8,joellyn,132
2928,9,joellyn,105
2928,10,joellyn,114
2928,11,joellyn,135
2928,0,melisande,93
2928,1,melisande,89
2928,2,melisande,84
2928,3,melisande,79
2928,4,melisande,76
2928,5,melisande,72
2928,6,melisande,68
2928,7,melisande,65
2928,8,melisande,61
2928,9,melisande,56
2928,10,melisande,53
2928,11,melisande,48
2928,0,darb,89
2928,1,darb,85
2928,2,darb,107
2928,3,darb,115
2928,4,darb,147
2928,5,darb,155
2928,6,darb,145
2928,7,darb,91
2928,8,darb,86
2928,9,darb,82
2928,10,darb,77
2928,11,darb,73
2928,0,lisa,90
2928,1,lisa,85
2928,2,lisa,81
2928,3,lisa,97
2928,4,lisa,170
2928,5,lisa,363
2928,6,lisa,174
2928,7,lisa,101
2928,8,lisa,61
2928,9,lisa,50
2928,10,lisa,73
2928,11,lisa,61
2929,0,cassandry,107
2929,1,cassandry,67
2929,2,cassandry,62
2929,3,cassandry,104
2929,4,cassandry,97
2929,5,cassandry,118
2929,6,cassandry,62
2929,7,cassandry,54
2929,8,cassandry,50
2929,9,cassandry,120
2929,10,cassandry,96
2929,11,cassandry,117
2929,0,maura,83
2929,1,maura,79
2929,2,maura,76
2929,3,maura,72
2929,4,maura,69
2929,5,maura,65
2929,6,maura,61
2929,7,maura,57
2929,8,maura,53
2929,9,maura,50
2929,10,maura,47
2929,11,maura,43
2929,0,roch,69
2929,1,roch,66
2929,2,roch,62
2929,3,roch,102
2929,4,roch,94
2929,5,roch,142
2929,6,roch,160
2929,7,roch,133
2929,8,roch,84
2929,9,roch,81
2929,10,roch,78
2929,11,roch,75
2929,0,herman,84
2929,1,herman,80
2929,2,herman,76
2929,3,herman,72
2929,4,herman,68
2929,5,herman,65
2929,6,herman,91
2929,7,herman,187
2929,8,herman,450
2929,9,herman,190
2929,10,herman,89
2929,11,herman,72
2930,0,dierdre,114
2930,1,dierdre,117
2930,2,dierdre,117
2930,3,dierdre,93
2930,4,dierdre,107
2930,5,dierdre,91
2930,6,dierdre,75
2930,7,dierdre,67
2930,8,dierdre,59
2930,9,dierdre,97
2930,10,dierdre,72
2930,11,dierdre,66
2930,0,happy,85
2930,1,happy,82
2930,2,happy,78
2930,3,happy,75
2930,4,happy,71
2930,5,happy,68
2930,6,happy,64
2930,7,happy,61
2930,8,happy,58
2930,9,happy,55
2930,10,happy,51
2930,11,happy,47
2930,0,elvin,79
2930,1,elvin,76
2930,2,elvin,71
2930,3,elvin,67
2930,4,elvin,63
2930,5,elvin,59
2930,6,elvin,55
2930,7,elvin,51
2930,8,elvin,47
2930,9,elvin,111
2930,10,elvin,100
2930,11,elvin,136
2930,0,olle,83
2930,1,olle,78
2930,2,olle,74
2930,3,olle,69
2930,4,olle,66
2930,5,olle,62
2930,6,olle,59
2930,7,olle,98
2930,8,olle,172
2930,9,olle,451
2930,10,olle,145
2930,11,olle,113
2931,0,winne,138
2931,1,winne,112
2931,2,winne,143
2931,3,winne,71
2931,4,winne,63
2931,5,winne,56
2931,6,winne,132
2931,7,winne,101
2931,8,winne,126
2931,9,winne,81
2931,10,winne,72
2931,11,winne,149
2931,0,gwendolen,92
2931,1,gwendolen,89
2931,2,gwendolen,85
2931,3,gwendolen,80
2931,4,gwendolen,76
2931,5,gwendolen,71
2931,6,gwendolen,67
2931,7,gwendolen,62
2931,8,gwendolen,58
2931,9,gwendolen,53
2931,10,gwendolen,48
2931,11,gwendolen,42
2931,0,josef,73
2931,1,josef,69
2931,2,josef,65
2931,3,josef,60
2931,4,josef,56
2931,5,josef,51
2931,6,josef,47
2931,7,josef,44
2931,8,josef,40
2931,9,josef,149
2931,10,josef,115
2931,11,josef,193
2931,0,margaretha,98
2931,1,margaretha,94
2931,2,margaretha,90
2931,3,margaretha,119
2931,4,margaretha,201
2931,5,margaretha,369
2931,6,margaretha,174
2931,7,margaretha,108
2931,8,margaretha,74
2931,9,margaretha,61
2931,10,margaretha,69
2931,11,margaretha,50
2932,0,bernadette,83
2932,1,bernadette,77
2932,2,bernadette,145
2932,3,bernadette,103
2932,4,bernadette,107
2932,5,bernadette,121
2932,6,bernadette,143
2932,7,bernadette,133
2932,8,bernadette,142
2932,9,bernadette,78
2932,10,bernadette,72
2932,11,bernadette,61
2932,0,jodie,93
2932,1,jodie,88
2932,2,jodie,83
2932,3,jodie,78
2932,4,jodie,74
2932,5,jodie,70
2932,6,jodie,65
2932,7,jodie,61
2932,8,jodie,56
2932,9,jodie,51
2932,10,jodie,46
2932,11,jodie,41
2932,0,roxy,70
2932,1,roxy,66
2932,2,roxy,61
2932,3,roxy,56
2932,4,roxy,51
2932,5,roxy,47
2932,6,roxy,42
2932,7,roxy,38
2932,8,roxy,105
2932,9,roxy,116
2932,10,roxy,166
2932,11,roxy,181
2932,0,esmerelda,92
2932,1,esmerelda,87
2932,2,esmerelda,83
2932,3,esmerelda,78
2932,4,esmerelda,144
2932,5,esmerelda,154
2932,6,esmerelda,332
2932,7,esmerelda,195
2932,8,esmerelda,100
2932,9,esmerelda,80
2932,10,esmerelda,70
2932,11,esmerelda,60
2933,0,anita,128
2933,1,anita,96
2933,2,anita,133
2933,3,anita,140
2933,4,anita,77
2933,5,anita,68
2933,6,anita,62
2933,7,anita,98
2933,8,anita,62
2933,9,anita,54
2933,10,anita,91
2933,11,anita,105
2933,0,jermain,90
2933,1,jermain,86
2933,2,jermain,82
2933,3,jermain,77
2933,4,jermain,73
2933,5,jermain,69
2933,6,jermain,64
2933,7,jermain,59
2933,8,jermain,56
2933,9,jermain,52
2933,10,jermain,49
2933,11,jermain,45
2933,0,ferinand,83
2933,1,ferinand,78
2933,2,ferinand,74
2933,3,ferinand,69
2933,4,ferinand,65
2933,5,ferinand,61
2933,6,ferinand,56
2933,7,ferinand,53
2933,8,ferinand,99
2933,9,ferinand,91
2933,10,ferinand,149
2933,11,ferinand,155
2933,0,cherida,88
2933,1,cherida,84
2933,2,cherida,80
2933,3,cherida,77
2933,4,cherida,73
2933,5,cherida,69
2933,6,cherida,64
2933,7,cherida,59
2933,8,cherida,93
2933,9,cherida,145
2933,10,cherida,478
2933,11,cherida,176
2934,0,jillene,123
2934,1,jillene,111
2934,2,jillene,73
2934,3,jillene,64
2934,4,jillene,114
2934,5,jillene,144
2934,6,jillene,132
2934,7,jillene,81
2934,8,jillene,74
2934,9,jillene,64
2934,10,jillene,103
2934,11,jillene,99
2934,0,corella,97
2934,1,corella,93
2934,2,corella,88
2934,3,corella,83
2934,4,corella,80
2934,5,corella,75
2934,6,corella,71
2934,7,corella,66
2934,8,corella,61
2934,9,corella,58
2934,10,corella,53
2934,11,corella,49
2934,0,vicki,54
2934,1,vicki,49
2934,2,vicki,45
2934,3,vicki,40
2934,4,vicki,35
2934,5,vicki,31
2934,6,vicki,108
2934,7,vicki,120
2934,8,vicki,162
2934,9,vicki,194
2934,10,vicki,169
2934,11,vicki,85
2934,0,izzy,94
2934,1,izzy,89
2934,2,izzy,85
2934,3,izzy,138
2934,4,izzy,175
2934,5,izzy,606
2934,6,izzy,205
2934,7,izzy,101
2934,8,izzy,60
2934,9,izzy,83
2934,10,izzy,96
2934,11,izzy,59
2935,0,leonidas,132
2935,1,leonidas,126
2935,2,leonidas,134
2935,3,leonidas,75
2935,4,leonidas,71
2935,5,leonidas,61
2935,6,leonidas,120
2935,7,leonidas,86
2935,8,leonidas,82
2935,9,leonidas,127
2935,10,leonidas,144
2935,11,leonidas,114
2935,0,cleo,98
2935,1,cleo,94
2935,2,cleo,89
2935,3,cleo,84
2935,4,cleo,79
2935,5,cleo,73
2935,6,cleo,68
2935,7,cleo,65
2935,8,cleo,60
2935,9,cleo,56
2935,10,cleo,53
2935,11,cleo,48
2935,0,tandie,66
2935,1,tandie,63
2935,2,tandie,128
2935,3,tandie,124
2935,4,tandie,156
2935,5,tandie,159
2935,6,tandie,155
2935,7,tandie,91
2935,8,tandie,87
2935,9,tandie,81
2935,10,tandie,77
2935,11,tandie,72
2935,0,emmie,95
2935,1,emmie,92
2935,2,emmie,87
2935,3,emmie,83
2935,4,emmie,78
2935,5,emmie,74
2935,6,emmie,68
2935,7,emmie,64
2935,8,emmie,60
2935,9,emmie,118
2935,10,emmie,164
2935,11,emmie,404
2936,0,nadia,125
2936,1,nadia,123
2936,2,nadia,71
2936,3,nadia,67
2936,4,nadia,59
2936,5,nadia,92
2936,6,nadia,109
2936,7,nadia,136
2936,8,nadia,62
2936,9,nadia,55
2936,10,nadia,104
2936,11,nadia,135
2936,0,ally,86
2936,1,ally,82
2936,2,ally,78
2936,3,ally,73
2936,4,ally,70
2936,5,ally,66
2936,6,ally,61
2936,7,ally,58
2936,8,ally,54
2936,9,ally,51
2936,10,ally,46
2936,11,ally,42
2936,0,washington,84
2936,1,washington,80
2936,2,washington,76
2936,3,washington,72
2936,4,washington,68
2936,5,washington,64
2936,6,washington,98
2936,7,washington,124
2936,8,washington,147
2936,9,washington,163
2936,10,washington,138
2936,11,washington,68
2936,0,rina,86
2936,1,rina,81
2936,2,rina,76
2936,3,rina,72
2936,4,rina,68
2936,5,rina,64
2936,6,rina,98
2936,7,rina,153
2936,8,rina,369
2936,9,rina,151
2936,10,rina,130
2936,11,rina,64
2937,0,jodee,96
2937,1,jodee,125
2937,2,jodee,118
2937,3,jodee,65
2937,4,jodee,57
2937,5,jodee,93
2937,6,jodee,134
2937,7,jodee,101
2937,8,jodee,61
2937,9,jodee,55
2937,10,jodee,46
2937,11,jodee,92
2937,0,kristi,86
2937,1,kristi,82
2937,2,kristi,79
2937,3,kristi,75
2937,4,kristi,71
2937,5,kristi,67
2937,6,kristi,63
2937,7,kristi,59
2937,8,kristi,56
2937,9,kristi,52
2937,10,kristi,48
2937,11,kristi,44
2937,0,roddy,73
2937,1,roddy,68
2937,2,roddy,63
2937,3,roddy,60
2937,4,roddy,57
2937,5,roddy,52
2937,6,roddy,95
2937,7,roddy,104
2937,8,roddy,155
2937,9,roddy,176
2937,10,roddy,157
2937,11,roddy,65
2937,0,elinore,89
2937,1,elinore,86
2937,2,elinore,82
2937,3,elinore,79
2937,4,elinore,74
2937,5,elinore,69
2937,6,elinore,66
2937,7,elinore,103
2937,8,elinore,197
2937,9,elinore,409
2937,10,elinore,158
2937,11,elinore,91
2938,0,morten,77
2938,1,morten,68
2938,2,morten,60
2938,3,morten,137
2938,4,morten,105
2938,5,morten,113
2938,6,morten,111
2938,7,morten,117
2938,8,morten,81
2938,9,morten,71
2938,10,morten,107
2938,11,morten,129
2938,0,winn,92
2938,1,winn,87
2938,2,winn,84
2938,3,winn,80
2938,4,winn,77
2938,5,winn,73
2938,6,winn,70
2938,7,winn,65
2938,8,winn,62
2938,9,winn,57
2938,10,winn,53
2938,11,winn,48
2938,0,eddie,61
2938,1,eddie,56
2938,2,eddie,51
2938,3,eddie,109
2938,4,eddie,136
2938,5,eddie,167
2938,6,eddie,207
2938,7,eddie,155
2938,8,eddie,47
2938,9,eddie,42
2938,10,eddie,38
2938,11,eddie,35
2938,0,solange,90
2938,1,solange,87
2938,2,solange,82
2938,3,solange,78
2938,4,solange,74
2938,5,solange,120
2938,6,solange,169
2938,7,solange,333
2938,8,solange,175
2938,9,solange,111
2938,10,solange,55
2938,11,solange,84
2939,0,kissie,116
2939,1,kissie,107
2939,2,kissie,72
2939,3,kissie,67
2939,4,kissie,60
2939,5,kissie,131
2939,6,kissie,101
2939,7,kissie,68
2939,8,kissie,63
2939,9,kissie,100
2939,10,kissie,99
2939,11,kissie,92
2939,0,harry,85
2939,1,harry,81
2939,2,harry,77
2939,3,harry,73
2939,4,harry,70
2939,5,harry,66
2939,6,harry,62
2939,7,harry,59
2939,8,harry,55
2939,9,harry,52
2939,10,harry,49
2939,11,harry,44
2939,0,carolin,61
2939,1,carolin,56
2939,2,carolin,53
2939,3,carolin,49
2939,4,carolin,45
2939,5,carolin,40
2939,6,carolin,37
2939,7,carolin,34
2939,8,carolin,87
2939,9,carolin,120
2939,10,carolin,164
2939,11,carolin,184
2939,0,noach,80
2939,1,noach,77
2939,2,noach,74
2939,3,noach,70
2939,4,noach,66
2939,5,noach,117
2939,6,noach,149
2939,7,noach,230
2939,8,noach,162
2939,9,noach,97
2939,10,noach,64
2939,11,noach,73
2940,0,petronia,128
2940,1,petronia,95
2940,2,petronia,124
2940,3,petronia,121
2940,4,petronia,106
2940,5,petronia,74
2940,6,petronia,69
2940,7,petronia,98
2940,8,petronia,70
2940,9,petronia,63
2940,10,petronia,54
2940,11,petronia,134
2940,0,sergio,88
2940,1,sergio,83
2940,2,sergio,79
2940,3,sergio,75
2940,4,sergio,72
2940,5,sergio,68
2940,6,sergio,64
2940,7,sergio,61
2940,8,sergio,56
2940,9,sergio,53
2940,10,sergio,50
2940,11,sergio,46
2940,0,jean-paul,71
2940,1,jean-paul,68
2940,2,jean-paul,64
2940,3,jean-paul,132
2940,4,jean-paul,100
2940,5,jean-paul,139
2940,6,jean-paul,194
2940,7,jean-paul,157
2940,8,jean-paul,49
2940,9,jean-paul,45
2940,10,jean-paul,41
2940,11,jean-paul,37
2940,0,terrie,87
2940,1,terrie,82
2940,2,terrie,79
2940,3,terrie,75
2940,4,terrie,71
2940,5,terrie,67
2940,6,terrie,63
2940,7,terrie,126
2940,8,terrie,152
2940,9,terrie,389
2940,10,terrie,175
2940,11,terrie,120
2941,0,angelo,120
2941,1,angelo,77
2941,2,angelo,69
2941,3,angelo,65
2941,4,angelo,122
2941,5,angelo,126
2941,6,angelo,105
2941,7,angelo,94
2941,8,angelo,94
2941,9,angelo,60
2941,10,angelo,54
2941,11,angelo,112
2941,0,jessee,84
2941,1,jessee,80
2941,2,jessee,76
2941,3,jessee,73
2941,4,jessee,68
2941,5,jessee,65
2941,6,jessee,61
2941,7,jessee,57
2941,8,jessee,54
2941,9,jessee,51
2941,10,jessee,47
2941,11,jessee,43
2941,0,christin,86
2941,1,christin,83
2941,2,christin,79
2941,3,christin,75
2941,4,christin,72
2941,5,christin,67
2941,6,christin,63
2941,7,christin,138
2941,8,christin,123
2941,9,christin,164
2941,10,christin,190
2941,11,christin,147
2941,0,cornelia,85
2941,1,cornelia,80
2941,2,cornelia,77
2941,3,cornelia,73
2941,4,cornelia,125
2941,5,cornelia,152
2941,6,cornelia,370
2941,7,cornelia,174
2941,8,cornelia,103
2941,9,cornelia,75
2941,10,cornelia,72
2941,11,cornelia,56
2942,0,barbabas,105
2942,1,barbabas,129
2942,2,barbabas,72
2942,3,barbabas,68
2942,4,barbabas,150
2942,5,barbabas,132
2942,6,barbabas,123
2942,7,barbabas,68
2942,8,barbabas,60
2942,9,barbabas,51
2942,10,barbabas,101
2942,11,barbabas,120
2942,0,jyoti,95
2942,1,jyoti,89
2942,2,jyoti,84
2942,3,jyoti,80
2942,4,jyoti,76
2942,5,jyoti,71
2942,6,jyoti,68
2942,7,jyoti,63
2942,8,jyoti,59
2942,9,jyoti,56
2942,10,jyoti,52
2942,11,jyoti,48
2942,0,eba,49
2942,1,eba,44
2942,2,eba,41
2942,3,eba,36
2942,4,eba,32
2942,5,eba,29
2942,6,eba,122
2942,7,eba,118
2942,8,eba,163
2942,9,eba,184
2942,10,eba,166
2942,11,eba,75
2942,0,clovis,92
2942,1,clovis,87
2942,2,clovis,84
2942,3,clovis,79
2942,4,clovis,75
2942,5,clovis,122
2942,6,clovis,158
2942,7,clovis,493
2942,8,clovis,183
2942,9,clovis,129
2942,10,clovis,45
2942,11,clovis,87
2943,0,welbie,128
2943,1,welbie,102
2943,2,welbie,103
2943,3,welbie,124
2943,4,welbie,79
2943,5,welbie,70
2943,6,welbie,123
2943,7,welbie,72
2943,8,welbie,63
2943,9,welbie,56
2943,10,welbie,97
2943,11,welbie,112
2943,0,win,90
2943,1,win,86
2943,2,win,81
2943,3,win,78
2943,4,win,74
2943,5,win,70
2943,6,win,66
2943,7,win,62
2943,8,win,59
2943,9,win,54
2943,10,win,49
2943,11,win,45
2943,0,suzy,65
2943,1,suzy,62
2943,2,suzy,57
2943,3,suzy,52
2943,4,suzy,48
2943,5,suzy,43
2943,6,suzy,39
2943,7,suzy,98
2943,8,suzy,134
2943,9,suzy,167
2943,10,suzy,177
2943,11,suzy,145
2943,0,ilsa,89
2943,1,ilsa,85
2943,2,ilsa,82
2943,3,ilsa,77
2943,4,ilsa,73
2943,5,ilsa,70
2943,6,ilsa,65
2943,7,ilsa,62
2943,8,ilsa,57
2943,9,ilsa,125
2943,10,ilsa,168
2943,11,ilsa,232
2944,0,dennis,69
2944,1,dennis,60
2944,2,dennis,52
2944,3,dennis,109
2944,4,dennis,102
2944,5,dennis,100
2944,6,dennis,112
2944,7,dennis,72
2944,8,dennis,63
2944,9,dennis,117
2944,10,dennis,107
2944,11,dennis,115
2944,0,cordelie,81
2944,1,cordelie,78
2944,2,cordelie,74
2944,3,cordelie,70
2944,4,cordelie,66
2944,5,cordelie,62
2944,6,cordelie,58
2944,7,cordelie,54
2944,8,cordelie,51
2944,9,cordelie,47
2944,10,cordelie,43
2944,11,cordelie,40
2944,0,darcy,77
2944,1,darcy,73
2944,2,darcy,69
2944,3,darcy,64
2944,4,darcy,60
2944,5,darcy,103
2944,6,darcy,106
2944,7,darcy,135
2944,8,darcy,173
2944,9,darcy,136
2944,10,darcy,60
2944,11,darcy,56
2944,0,urban,81
2944,1,urban,77
2944,2,urban,74
2944,3,urban,70
2944,4,urban,66
2944,5,urban,62
2944,6,urban,102
2944,7,urban,143
2944,8,urban,296
2944,9,urban,146
2944,10,urban,108
2944,11,urban,68
2945,0,lindy,91
2945,1,lindy,116
2945,2,lindy,132
2945,3,lindy,105
2945,4,lindy,96
2945,5,lindy,68
2945,6,lindy,63
2945,7,lindy,55
2945,8,lindy,123
2945,9,lindy,72
2945,10,lindy,63
2945,11,lindy,121
2945,0,tess,83
2945,1,tess,80
2945,2,tess,76
2945,3,tess,73
2945,4,tess,68
2945,5,tess,64
2945,6,tess,60
2945,7,tess,56
2945,8,tess,53
2945,9,tess,48
2945,10,tess,44
2945,11,tess,41
2945,0,linette,81
2945,1,linette,77
2945,2,linette,72
2945,3,linette,68
2945,4,linette,64
2945,5,linette,60
2945,6,linette,55
2945,7,linette,52
2945,8,linette,101
2945,9,linette,128
2945,10,linette,155
2945,11,linette,160
2945,0,richard,86
2945,1,richard,83
2945,2,richard,79
2945,3,richard,74
2945,4,richard,114
2945,5,richard,183
2945,6,richard,250
2945,7,richard,183
2945,8,richard,103
2945,9,richard,71
2945,10,richard,73
2945,11,richard,70
2946,0,lazarus,101
2946,1,lazarus,87
2946,2,lazarus,66
2946,3,lazarus,58
2946,4,lazarus,122
2946,5,lazarus,112
2946,6,lazarus,93
2946,7,lazarus,100
2946,8,lazarus,62
2946,9,lazarus,58
2946,10,lazarus,49
2946,11,lazarus,108
2946,0,lynnea,78
2946,1,lynnea,74
2946,2,lynnea,70
2946,3,lynnea,67
2946,4,lynnea,64
2946,5,lynnea,60
2946,6,lynnea,56
2946,7,lynnea,52
2946,8,lynnea,48
2946,9,lynnea,44
2946,10,lynnea,40
2946,11,lynnea,36
2946,0,gideon,78
2946,1,gideon,75
2946,2,gideon,112
2946,3,gideon,124
2946,4,gideon,128
2946,5,gideon,133
2946,6,gideon,128
2946,7,gideon,56
2946,8,gideon,53
2946,9,gideon,49
2946,10,gideon,46
2946,11,gideon,43
2946,0,dennis,79
2946,1,dennis,76
2946,2,dennis,73
2946,3,dennis,70
2946,4,dennis,68
2946,5,dennis,64
2946,6,dennis,60
2946,7,dennis,56
2946,8,dennis,115
2946,9,dennis,132
2946,10,dennis,473
2946,11,dennis,144
2947,0,quigman,71
2947,1,quigman,64
2947,2,quigman,58
2947,3,quigman,133
2947,4,quigman,114
2947,5,quigman,139
2947,6,quigman,80
2947,7,quigman,75
2947,8,quigman,145
2947,9,quigman,120
2947,10,quigman,128
2947,11,quigman,109
2947,0,patrice,93
2947,1,patrice,89
2947,2,patrice,84
2947,3,patrice,79
2947,4,patrice,74
2947,5,patrice,70
2947,6,patrice,65
2947,7,patrice,60
2947,8,patrice,56
2947,9,patrice,52
2947,10,patrice,49
2947,11,patrice,45
2947,0,donny,93
2947,1,donny,89
2947,2,donny,84
2947,3,donny,129
2947,4,donny,125
2947,5,donny,159
2947,6,donny,182
2947,7,donny,156
2947,8,donny,84
